FID	IID	Cadmium_Chloride	Caffeine	Calcium_Chloride	Cisplatin	Cobalt_Chloride	Congo_red	Copper	Cycloheximide	Diamide	E6_Berbamine	Ethanol	Formamide	Galactose	Hydrogen_Peroxide	Hydroquinone	Hydroxyurea	Indoleacetic_Acid	Lactate	Lactose	Lithium_Chloride	Magnesium_Chloride	Magnesium_Sulfate	Maltose	Mannose	Menadione	Neomycin	Paraquat	Raffinose	SDS	Sorbitol	Trehalose	Tunicamycin	x4-Hydroxybenzaldehyde	x4NQO	x5-Fluorocytosine	x5-Fluorouracil	x6-Azauracil	Xylose	YNB	YNB:ph3	YNB:ph8	YPD	YPD:15C	YPD:37C	YPD:4C	Zeocin
A01	11	8.89981612151117	-0.81095416345057	2.24597260743072	-0.0113188766429422	4.84895165083104	-5.85683910279477	-1.903246480289	-1.77366849719956	-0.00979187575893793	-4.81851319266303	-0.154740949521007	-1.77507508602103	0.45382654568559	-1.94740958219182	1.56238385027568	0.537530051291213	-0.326949235802608	1.87466288076017	3.22373921558055	-2.70772514184621	0.00135151904314651	-1.46913756649537	-0.32762314486973	0.1034708801286	-0.341523387872824	-1.35487016411273	-0.854440189872381	1.01493562746961	0.913046678949632	NA	1.53083109587729	2.65957535726042	1.37155254510815	4.90432591049723	4.68171934352264	2.46795987635339	-0.348671273413384	1.13053752875184	17.5495993977132	1.66597122000045	-1.19941465117532	25.9555249342988	1.54780111179904	-5.17722203116898	-5.31910912023921	-3.38022203285367
A01	12	-1.36924465920424	-0.586890329631892	2.68978120371528	NA	-0.974813131397507	10.6511438849684	-1.17232510133112	2.76495564991002	10.1706585403819	-5.06997600792909	3.41821886662733	0.650853142398983	0.853079867024456	3.28764198521841	-1.54769117881205	NA	0.784221129297846	2.10848518875495	2.42664524495863	-2.01702090757446	0.0364401984307086	-1.64178402076944	1.77046704435662	0.240809131644212	-0.24935981009449	-14.7724946704646	0.863903379598884	0.938524967381296	1.97886977087981	NA	1.24974764402611	-5.26140228050769	0.501072548450859	-0.0123436239582986	4.15408429163302	1.77538313489278	0.758715078313926	1.72897418133803	18.9019432928663	NA	-1.52506972761189	26.1708971322147	1.28383942852236	-1.86325850922347	6.65139743855944	5.55271794163357
A01	13	6.09912596888354	1.1936299100528	-0.460481171249548	-2.25482242872913	-1.73793409103731	-6.77301279162814	1.8474226946297	1.4924328690456	5.37779741192227	-2.76347224586268	-3.95332506276198	-1.13399982275651	0.166318465438685	-1.89207933774515	-2.34750967376645	-1.56903346831018	0.203529822279778	-0.565478985964907	-1.15471715403325	0.201720991364241	0.543988491675056	-1.4299057905175	4.119222723845	2.47637285532542	-1.17395004603734	-7.45283388145708	-1.14459556260943	-1.49865126988844	-2.13016784848161	-0.212331551260184	0.247257583834824	-2.6496730994245	-7.06077090132802	1.45352857307537	0.00012533757074179	-1.43408638258473	0.428124242234787	-0.44742242481552	15.7075327146595	1.32887545621067	-0.676125304322979	22.8805467432483	-4.48809308849665	3.39930083292537	-5.31391137557139	-4.85420713533928
A01	14	-6.128808382728	2.28756907546804	0.030860180625652	1.45762656418529	2.65890896339523	8.87329394950451	-2.72599272630391	2.08195911709756	-0.640952683793138	-2.94822135497242	-0.620624055628567	1.02956639117429	2.55975478284867	-4.92795779931897	3.60234624724682	1.04216917442952	0.697615606716911	1.13214005387249	0.258056444370039	-1.9278475862575	-0.63885200985361	0.563034471988766	1.51636172490287	1.11502726541517	2.35238742948561	1.90523040510761	0.336928121536413	-0.0588226213583893	2.462426284161	0.030322811228756	0.135002979055033	-4.04946178328107	6.43670193197154	3.19832493288737	-0.392822071524622	-0.856881707668094	0.871464227034681	0.239442530979503	16.2937012817552	0.306042735268172	0.903619748957341	23.0535939332286	4.08169719815169	3.78394222665316	0.069884497079312	2.97697100670365
A01	15	-5.84546012875795	-0.309522917053087	-0.292917988940488	-0.603653380560371	-0.370201180890309	-6.05200030317232	1.24857919935325	-1.3621661402561	1.50567384981986	-4.53217575766379	1.5524862058203	-0.336096171371105	-1.12949639779432	1.24474260133393	2.00329817110462	-1.71621985749867	0.721915024525981	1.53743700447331	1.03623074356764	4.40643585189097	0.0821998929684792	-1.35362633215192	2.57751378979364	0.680873692499365	0.372952882101352	-4.71729339783021	-1.29971465901051	1.60848048841765	-1.92164275619426	-0.758976451006008	0.434488440475391	-1.32432024780549	-0.95813988310909	4.02554250156433	0.979537280931871	1.61291540411398	0.829170643795988	0.105017436693139	15.0760570405392	0.187068633761685	0.684177573411101	23.0995863524118	-3.67616434009251	-4.0559175279909	-5.20169703914514	-5.24328508804181
A01	16	4.46267302776756	-1.28215070694101	-1.09117647966979	-0.777751582471255	-1.61574997001144	6.15028101000711	-0.954311480278498	-0.598186812039468	5.42976049057119	-5.16634081372073	-0.494443411134418	-0.395012234209986	-0.268344086921797	3.32419020073455	-1.79579595081131	0.859735365495121	0.378692480865687	1.09762737578037	0.432742116858685	-4.64018007049302	-0.364356342010614	-1.44688002813901	1.57431236044884	-0.247116662519482	-0.851723403299983	-5.41999812067364	-0.404647740751919	0.19352640310725	-0.470884354431214	-1.00081411358425	0.246370017782161	7.55889552559686	-4.08948640756761	3.89981329646281	0.86504060661885	0.477536055305701	-0.744912803190169	0.730421909510458	14.8492678943762	0.456860909975164	-0.108101294773268	21.9386044765105	0.324038620053531	-2.48283063259676	0.00348046665591262	-2.91284429605552
A01	17	-6.43593371671886	0.331987056424212	0.701170871103008	0.330168587996166	-3.15794327886428	-1.09884402040074	2.09988001025927	3.2613047699522	-10.8920453064928	14.8331874887719	0.513365189668574	-0.698850184496465	1.39609697730231	-4.34350488519559	-1.07804815216031	0.0781776054177954	-2.13737104418509	1.20464538971539	6.71488734145894	4.36277421641396	1.79822574063636	-1.23893649405871	1.93796578224341	-0.406541813061463	-0.783949554076282	3.47056073749327	0.435607650571245	0.851002915580196	1.01845061769354	0.417172505503779	1.30743735880162	2.01728152271046	0.689722650649531	-2.53603556523125	5.36677311237828	4.58318483715744	0.778375372754501	1.25729372859334	16.4325784399088	0.0309532838221252	1.63745800691822	23.6237202476996	3.76326404120355	-3.64905737670821	7.88357059703219	-5.82465593911664
A01	18	-1.74441621576143	1.17975252991305	-0.869869887115174	-1.26982321803352	3.04869803661957	-6.12129763908884	0.00802611810992584	-0.243670454854605	3.12912475686387	-0.310028247383629	0.440385146755399	0.888973658149616	-0.231197433768682	2.01769741658318	3.4462881038613	0.81427697004423	0.761274769946021	-1.22780876554997	-2.11143827365304	0.265824232881922	-0.946192379346005	-1.19790853876715	-0.465665512596758	-1.37971514297861	1.12519377979428	6.13013563462797	-1.42093937850527	-1.33702743810082	-2.72586200722394	0.167770449966922	-0.0707675225805628	-4.67550715814836	0.160616630339595	2.07459087698095	1.09386608109828	-1.06919404672638	-0.658192416279227	0.0142056817487257	17.3741680699374	-0.383066824870765	-0.997587597785715	23.6539832217465	-2.57279376318841	1.38822086657742	-6.24501016804535	-1.87500731700591
A01	19	-6.25229326692405	-1.23662943561707	-0.136827440426155	-1.22486836638556	5.09501935523822	-0.592534496254737	-0.546687897667673	-0.305476723940519	-0.801902227870392	9.70777900954509	0.363935574113173	0.444253285845332	0.171747416163147	-5.96666445172736	-1.37519303155172	0.503885459773181	1.09092964247154	0.7188522272893	0.263162424430794	-0.1542667189618	0.0179480501060519	-1.27900919597973	0.903265174457397	-1.60771062176574	0.631158170004263	3.3143099872527	-1.30274552292181	-1.45368750121107	-0.00963114578810841	-0.0641657663223419	0.577318831927964	1.28377244391405	-4.32202083087358	2.56971157101776	-1.49678927863814	-1.06231990368561	-0.842049360147317	0.0155461515292564	15.3679769328983	-0.813172352738004	0.257229737806103	22.0210698292317	-4.50829283802744	-2.67127648989488	-4.53359828624494	-5.12774934932266
A01	20	-6.36238023368689	0.986638980212868	-0.284413319594221	0.0142478479831952	2.2354457920391	-1.68128346824931	-0.420545567446345	0.0760871653910938	3.07629495142332	-6.06503811302191	-2.11779093696734	0.182429491269045	-1.21711831840694	-1.53917667570681	-0.248521629298488	-0.485008158518011	0.368980462670926	0.13479167252944	0.383343612908715	-0.720243952779724	1.00819449140908	-1.36538814422054	1.80582044023445	-0.585031348418441	1.00381590156565	2.85772295092188	-1.21933459263168	-0.343048765611845	1.00369726126944	-0.32692999868729	0.456457681062155	-6.24472525386221	-0.376375639356198	1.41276552197001	0.587698829515564	-0.0742280720763763	-1.90402449912122	0.127446620981717	14.5069454843514	-0.817359185217807	-0.907823951677343	20.581287396171	0.125044819735415	-0.92846792644913	-2.54253580564637	6.88639101759135
A01	21	5.92544479409303	1.23848436832225	-0.180889719411296	-0.785711180565435	0.856511295585208	-0.954674380721614	1.88678340360616	2.19605037430755	2.43657932089091	-0.643799172226153	3.32306223893671	-0.0782322994160341	0.681057289428251	-0.359061218193263	-1.47120358550456	-0.978661848325569	2.21420221147912	1.29444145180409	1.08403380967673	5.10679694422906	0.818469042572294	-0.963004188055736	-4.89135262876357	0.752448858042442	1.05822636957419	-9.56371794142341	0.0924199571936858	0.534741389176458	-1.13667099370656	0.356693853888819	1.23132825650846	-0.0609519154364326	-1.91478196728911	2.91833851493698	2.20880625893264	0.304253320734621	0.736403657096118	1.22064533758476	17.1095773519731	0.00258174068817937	-0.689018986981231	24.9602650588003	-4.60043611557117	-3.24009800134809	-1.43045861925634	4.63006198897697
A01	22	3.0153495751723	0.844174953705175	0.640409165829987	1.47781414612401	2.28724208262106	-0.343746483748246	1.03847035689559	-0.832654377919252	2.71706682736652	-4.70682428639926	3.59997314075806	0.422901380087997	2.62561461794682	-0.118965576709904	-1.0987516073484	0.767097892457828	1.14071587267458	1.909291533985	1.91067130357685	2.35115611333903	0.779264333307473	-0.966936278517975	-2.98451201454603	1.29690672533073	0.943586751343173	-2.98958272782857	4.20511271238087	-0.105178477476661	1.88375019693902	0.199848326923278	0.888252941940863	4.19109507757195	2.26827401578643	-9.05678214156896	-0.355352393151576	1.18644018268684	2.03706561981027	1.73806888798055	17.1131768395069	0.625721731209189	0.712436709406319	24.8547921299841	5.44333106908003	-4.11102955618932	5.45942042160529	10.3820658403247
A01	23	5.36865112033863	1.64882407068632	-0.311006238843654	0.151763023292222	2.08959741655455	0.886900350028431	-0.827783596636323	-0.0767828899413269	2.24163594063992	-5.83054500771731	-1.21804616343028	1.5216493661843	-0.535635783628656	5.19203931206657	-0.599675525020042	0.0623731130729051	0.882694318745066	-1.74783780668103	-1.86772304828856	-1.10684482234313	-1.0132654210462	-1.68304490904164	-4.8424131386208	-0.555853747295548	1.54902792768452	7.51777406245025	0.848432697242166	0.508742339574838	0.759247071751357	-1.07282251396793	-0.838984912046811	3.47035429486513	3.25736569808009	-0.0969596870667794	-2.74909310454257	-3.97137509501015	-0.369967096134205	-0.887641793023805	15.6805649223009	-0.13271896643452	0.7936802055038	23.2118137860503	1.1603367822579	3.33903950637378	0.908244458426011	13.5910213609265
A01	24	1.74309764299671	-0.383579885810046	0.979588333709987	-0.67575952547835	-1.56662514019413	-4.41132534098959	0.181970354989782	-1.5811644371488	-12.373470123207	1.08371234053775	-1.63306515993638	-2.38844770545026	-0.513590082341408	-3.46284939767823	-0.723854432862237	-2.61065601896615	-0.512706642993023	-0.82549352864094	-0.806528283886213	1.50103610694076	-0.943662957331482	-1.92795248256501	3.76119775320306	-0.533272376796318	-0.0520095941405149	2.17348600054431	-3.59501457275667	0.870099429491341	-0.691090749847397	0.43239841825903	-0.0197931569266145	5.94720653252435	-2.36567123887461	3.30292803430576	1.72549975396697	0.52789687516003	0.923326647221039	-0.643079912098159	16.4749164202771	1.20782401149332	-0.305801173824533	26.3365294237221	-2.61605282013062	2.23198074197792	-7.33412710892811	-9.83399448343092
A01	25	2.36188428799475	1.20767609354278	-1.38289702129792	1.22480698395236	-1.73564801912576	-0.200891564298204	NA	-2.15511059027578	-6.85752998271288	-3.84620399798226	-2.4323218387303	-3.03433154266416	0.0429439645935411	-0.981229633686361	-0.992073766456525	-1.55068567783228	-1.62147875327645	-1.25021385108377	-0.274298276871285	-7.38354715387375	-0.549806580214125	-1.42098186352266	1.02551663074889	-0.281188283890411	0.192597439828788	-11.5974028581601	3.23456676625537	-1.00356374435624	0.358532488605048	0.118310096985412	-1.9828582100049	-0.313792429810547	-0.425379617703041	-2.96300584408322	-4.41714958368905	-1.95320180689544	0.909604989740984	-1.33060887393891	13.1440108553795	1.00401210549311	0.127184135387961	22.4829020095255	-0.605416268804454	0.0176083422296605	0.398050373760707	-2.08162927112007
A01	26	-5.88859656357854	1.74877566785109	-0.432020431796143	-0.303939263408708	-2.064806493438	-0.0877832154954525	0.418292904267543	1.55024088510106	1.86235521879269	4.6253623459393	-2.0655558639678	1.07836054114205	1.1781426710717	0.430363912386753	-1.34703248919435	0.394840267504715	0.318865948800798	-0.939166387369079	-0.684888528539589	-2.67004323343475	-1.2200939720448	-1.26841630134419	2.63699804297993	-0.253956828304133	0.627096776050496	-0.360635114099876	0.756970493868854	-2.09070008430944	-1.33379712076322	-1.09348625682496	-1.08774890092762	-4.15425985696142	-2.39532043863882	-0.721881543234887	0.0849575099796789	-0.859180757290998	0.572039186788873	-0.514878472944239	16.6221701787455	-0.709575676483878	-0.50241190056032	23.8041213614326	-4.41680093476612	1.71026242576393	-2.83279254852139	-2.58220070207865
A01	27	5.86497146340069	0.0859887163887626	0.272710164472324	0.687241074959345	-2.27262510788986	-6.03257645599801	2.11658711021955	0.717661292341864	4.5091822368983	8.78433727430718	-1.15101480995157	1.47029887915431	3.15445473195224	3.51973831575514	1.74218542597764	1.99247702161968	0.466800467319893	1.30117601201123	1.50744647561826	6.21205041125268	0.590769402168286	-1.35514132192704	4.47778584134255	1.45314619061598	1.4553454519946	1.18342009331238	0.117047329262156	0.285580378698783	2.36821693338348	1.08862951641244	0.685712155436383	0.160032168872716	3.04247373725219	3.25686907991422	-4.24975476121444	-1.67949427130368	0.984612425999505	0.663690015803748	17.4333612751576	-0.237397328737468	-0.214976716871988	22.9989087012114	1.92535324744361	4.61244590126603	2.6172867432357	7.36506314257157
A01	28	-6.29480699992117	-0.409651003299547	0.215780640842328	-0.632573875116513	0.725801165614004	-1.97612101935918	1.49954281419818	-0.901491112357476	5.23834633489143	-1.59810167667267	-0.107339631802021	-1.00280365734355	-0.00674590194672761	-0.824117142305198	-2.11928782399883	-7.27803641162367	0.700851021310612	-0.828754561267265	-1.51940142418324	3.83788359978837	1.59071323476006	-0.784585800768965	2.57338065093768	1.19701167118637	-1.23043237241681	-4.93189244355806	-1.08692271944403	1.72676614872641	-0.156320214210867	-0.151850167103309	-0.2616376968877	3.34252400636067	-2.09547621257871	-8.97869814105108	-5.61104843571507	-1.21447710534077	0.607514511505004	-0.260639312067793	17.2925647905893	-0.472315337063924	0.191169601068326	26.9216539924519	-5.68641219415928	-3.48990327514524	-2.53280148875428	-7.92066382342605
A01	29	8.29100128631935	0.602951891424298	-0.209818145593042	0.176575215184951	2.97048711822192	11.6744307441689	-5.01536335207144	0.942568957762567	-0.493707456544132	10.3744943176965	-2.47911407479043	-1.63688595858916	-0.368991379867543	-3.81438346375483	-1.70498287817417	-1.69496960893483	-0.754076211518875	-1.49440205938055	-1.44896626619696	4.36049886855227	-1.0460385910499	1.41294271794271	-0.154234031464347	0.392869399414031	1.42784682847446	4.19851418513968	2.84651031693623	-0.032075147376669	0.436357481128124	-0.342362071834241	-0.757183319099771	6.67701931356513	4.37476639273896	-8.47264198989102	-0.0199584230445755	-2.38574481050061	0.222567853335198	-1.01338458489876	16.7635176845849	-0.206383190127461	0.672625820116696	26.4481888510953	1.8665080995144	0.239108199274225	-0.638320696500709	12.6904152853086
A01	30	-6.78641877360553	-0.703430300714782	-0.137839271690974	-2.70029523410936	0.18990388522304	-2.60372895698574	0.527201231836271	0.555424246725992	2.96742291643054	-0.910288464229587	-2.83651916055452	0.368418636049195	0.284333503624109	3.37857984935701	-2.79410111566984	-6.30012114356322	-1.04675479958208	-0.975223166204673	-1.84946514498205	-4.71450623278193	-0.624886898731747	1.94020507543583	-1.21927083568567	-0.32688955111774	0.226636704958283	1.87788047907355	-1.46446488144233	-0.568096279637798	-1.87585124605806	-0.399400053956662	-0.735132788304254	-5.07217817820881	0.514509695328136	3.22084384234333	-0.515906023735232	-1.33789965001411	-1.10241251364361	-0.590925429496796	17.4542963972591	0.362917492408475	-0.606370050489085	27.2211770099551	-3.64613094846028	0.331276861888487	-6.89319846620331	8.56215795502812
A01	31	-6.39836128252096	0.166271305192986	-0.878705603462563	-0.0780679522372158	-3.34988984712923	-1.06919855510371	1.16305641080915	-0.895535028856882	-0.087969565919106	-4.92849079643319	-3.06162240003382	-0.119624864469844	-1.61291751548798	3.59242109679425	-2.30366976706155	-3.98882704791565	0.259900042349814	-1.56190638278758	-2.6546952029196	1.21576854920682	-0.981480770973703	-1.10201079438255	-0.654819129407882	-1.65495838296415	-0.564222394813016	2.06307149318014	-0.207831231865684	-2.5816676298057	-2.80570585495008	-0.551363645683412	-0.864894601267263	-0.801586919685261	-7.04441880846297	-10.7764774768488	-2.61701308673625	-2.33476752375757	-1.31430059858452	-1.375641138045	15.5443067672063	-0.0049300760081725	-0.744114326436791	24.0945023104052	-2.020392582206	-0.891901096503495	-5.27959871879397	1.19320532412658
A01	32	7.13066861582058	0.71879682832223	0.518365662240764	1.82329601001728	0.429805256024022	-1.10354894122423	0.740312986850457	2.50679667758918	2.77866156843247	-4.98172067961526	-0.207181292063696	0.395260879614029	1.24434968562023	-0.181680512841987	-0.322269722398462	1.13479195533876	1.07551893485685	2.05575186057254	1.86313297041383	3.6980825102061	0.853221553481695	-1.09897452006134	3.07862682911747	0.0388603225068424	0.693039965306499	-3.13880382056823	0.58450646576573	-0.0130235359999049	0.938689450059658	1.66478617258024	1.55626614413447	-0.884069723904253	1.96424439437978	-4.18450708869205	-0.183756894064465	-2.32430098635713	0.632448282808621	1.49438715418132	16.2229767088161	0.751728403503839	-2.11943365861553	22.7230831025987	5.79159090160647	-0.958975452502379	1.06513878398841	-2.01522888713975
A01	33	-7.99635930639596	0.922486426787098	0.264327201274868	-1.66431049386908	-5.5320867696155	-5.21706560798136	1.18832789406706	2.38033654837544	3.47960373035851	-2.7574516046773	-0.472272284272257	0.332246702525145	-1.10252277080877	3.25210682008409	-1.56055753134038	0.084604072235366	-0.111531797188581	1.12534603656197	0.124295232975115	-1.6806403721149	0.898887230810678	-0.518988110052344	4.02391273367385	-0.849953348437215	-0.361926615517719	-16.196846530751	-1.68485230860221	1.69874001391357	0.140710931938459	0.900731861762144	1.28320494610988	-1.39990591375484	1.88271540713286	4.82961663266429	-0.125820755661877	-2.36747832743317	1.27100962569744	1.30661500105626	18.7841655760445	0.187777612091985	0.2463666388873	29.1681256562807	4.09007784651533	0.995168589271968	3.19855152747246	-10.7573658273287
